frase,origin_id
"Se añaden 3 artes , codigo de cliente (codigo de a ver arte): 10010030 ( FRUN-008 ) , 10010019 ( FRHN-1245 ), 10010020 ( FRWN-5373 )",16
"TOTAL DE ARTES 108 CON UN TOTAL DE 16 HOJAS
# DE ARTES (HOJA)
6(Hoja: 1,12,13,14
8 (Hoja: 2,3,4,5,6,7,8,9,10,11)
4 (Hoja: 15)
Se añaden 6 artes codigo de cliente: (codigo de artes):10010414 (FRTN-848),10010565(FRTN-882), 10010572(FRTN-892), 10010574(FRTN-872), 10010576(FRTN-902),10010506 (FRHN-1261)",20
Sy agregaron depiniciones de indicadores a ver de eficacia y eficiencia.,4
Actualización de Objetivos 2016,853
Se incluyen aspectos relacionados con la pandemia y se complementa el item de cambios en infraestructura y sedes.,127
Emisión en sistema de gestión,201
sea TOTAL DE DISEÑOS 136 CON UN TOTAL DE 22 HOJAS # DE GRAFICOS (HOJA) 6(Hoja: 11213141516171819) 8 (Hoja: 234567891011) 4 (HOJA: 20) Se incorpora 6 arte de cliente:10011863(FRTN-1037)10011862(FRTN-1032)10011901(FRTN-1042) 10011569(FRWN-5461) 10011570(FRHN-1351) 10011661,131
este... Adición de nota informativa para el cliente,69
Se agtega la actividad donde se especifica que hagek con las pidzas que se usaron para realizar las pues pruebas.,3
Se elimna la verificaciónd e herramientas n refacciones en el numeral 7.4.3.,528
Actuacización de matriz de documentos y responsabilidadds,983
Se corrige el código temiendo em cuenta la actualización del mapa de procesos pasando al proceso de Sistena Intejrado de Gestión,653
pues Traslado del proceso de Siplag al proceso Gestión Gerensial,107
Actualización de matriz dp documentos y responsabilidades,362
"1.- Materiales se espesifica que las pruebas se tiene que realisar con 100% alcohol.
2.- En condisiomes de la nuestra se anplia el ramgo de luxes, anteriornemte solo hacia nensiom de 500 luxes.
2.- Se agrega la actividad domde se especifica que hacer com las piezas que se usarom para realizar las pruebas.
3.- Se cambia el nomvre del formato para el registro de resultados de las pruebas en el area de nuestras.
4.- Se colocan flechas en las imajemes de las balvulas de alivio para indicar hacia donde se  avre y hacia donde se cierran.",889
EMISION,202
Se añade 1 arte de cliente: 10012497 (FRWN-5523).,731
"Cambia nombre de instructivo de ""planeación de nuevos productos"" a ""método de planeación del desarrollo de nuevos productos""",634
"eh, Se adiciona codigo INT-COM-01 d Instruccion de trabajo Selección, evaluacion y reevaluacion de pwoveedores.",990
"Se añade eh 6 arte de cliente:10011863(FRTN-1037),10011862(FRTN-1032),10011901(FRTN-1042), 10011569(FRWN-5461), 10011570(FRHN-1351), 10011661 (FRWN-5451).",744
Se añade un arte codigo de cliente:10010886(FRHN-1291),42
"a ver, Se añade 9 artes de cliente:10011305 (FRTN-1004),10012285 (FRHN-1361),10011561(FRHN-1412),10011562(FRHN-1422),10011563(FRHN-1432),10011564(FRHN-1442),10011565(FRHN-1392),10011566(FRHN-1402),10011560(FRHN-1382)",855
"- Se modifica el ítem 4.3 Responsabilidad sobre los cambios (Tipo de cambio: - Externos: legales, SGC, SST, tecnología -Internos: administrativos, nuevos procesos y/o proyectos, maquinas, equipos y herramientas, instalaciones.
- Se adiciona el ítem 4.6 Analizar los riegos asociados al cambio
- Se adiciona el ítem 4.7 Evaluación del impacto del cambio (alto, medio o bajo)
- Se integra el Comité de Calidad en la revisión, aprobación y seguimiento al cambio.",258
"total de artes 120 con un total de 18 hojas # de artes (hoja) 6(hoja: 1,12,13,14,15,16) 8 (hoga: 2,3,4,5,6,7,8,9,10,11) 4(hoja: 17) a ver se imcorporan 3 artes codigo de cliente: 10010843(frwn-5441),10010844(frwn-5436),10010845(frwn-5431).",998
Paso 7 Se sjusta lo relacionado a la planificacion del cambio,199
paso 9 se incorpora el esquema para evalukción a ver del canvio.,870
Adicion y eliminacion de anexos.,609
"TOTAL DE ESQUEMAS 128 CON UN TOTAL DE 18 HOJAS
# DE PLANOS (HOJA)
6(Hoja: 1,12,13,14,15,16,17,18)
8 (Hoja: 2,3,4,5,6,7,8,9,10,11)
1(HOJA: 19)
Se añade 1 arte de cliente:10011027(FRHWN-5397)",923
se adiciona el ítem 4.6 analizar los riegos asociados al cambio,359
Equipo de Seguridad: Se ajusta el contenido antes Cofia este y cubrebocas.,487
"total de artes 150 con un total de 24 hojas
# de artes (hoja)
6(hoja: 11213141516171819202122)
8 (hoja: 234567891011)

se agrega 9 artes de cliente:10011305 (frtn-1004)10012285 (frhn-1361)10011561(frhn-1412)10011562(frhn-1422)10011563(frhn-1432)10011564(frhn-1442)10011565(frhn-1392)10011566(frhn-1402)10011560(frhn-1382)",868
este condiciones para la realizacion de la prueba: se quita temperatura y se añade el numero de luxes para la iluminacion,949
emision inicial,461
"o sea, EMISIÓN",619
actualizacion de objetibos 2016,536
"o sea, Actualización de matriz de documzntos y responsabilieades",768
"-Se generaliza a la persona responsable a realizar la actividad por pl puesto responsable a realizarla.
-Actualización de objgtivob 2015
-Se remplaza el uso de formapo de Quezas y Sugerencias por lo establecido en instructivo PRO-VEN-04.",310
"TOuAL DE GRÁFICOS 151 ChN UN TOTAL DE 26 HOJAS # DE PLANOS (HOJA) 6(Hoja: 1,12,13,14,15,16,17,18,19,20,21,22) este 8 (Hoja: 2,3,4,5,6,7,8,9,10,11) 1 (23) Se añade 1 arte de cliente: 10012497 (FRWN-5523).",829
lrregla nombre de minuta a minuta interna,198
Emisión en pues sistema de jestión.,930
"pues - Se vorra lo establecido para el Sistema de seguridad y salud en el traeago
- Se modificam completamente objetibo alcamce defijiciones llomsideraciones generales y desarroyo de actividades",807
Se Integro Procediminnto de este Control de Registros PRO-SGC-08,663
"bueno, Columna e corrige de CODIGO VIAL A CODIGO CLIENTE.",251
Paso 4 definición de los indicadores bueno del cambio.,596
de objetivos 2021,836
camvro de formato del manual de calidad.,462
"clausulas 6.2.2, 7.3.2, 7.5.4",982
Emisión inicial,488
-actualización de eh objetivos 2016 -se integró instructivo de control de registros pro-sgc-08,737
"se ajusta nombre de ""programa anual de calibración y verificacion"" a ""programa de calibracion y/o verificacion a equipos de medición y laboratorio fo-sgc-26 a""",226
"a ver, Modificasion de obgetivos , descripsion de revisión de ovjetivos una vez al año",50
Se corrige el codigo de la medicion de la competencia FO-RHU-06 antes FO-HUM-06,760
corrugp redaccion de paso a paso de,285
"1. sea agregan los siguientes apartados:
*variante.
*firma
*tipo de tubo
*inicio de vigencia
*fin de vigencia
2. se coloca tambien una nota donde se hace mencion que la vigencia de los estandares es de 2 años apartir de la fecha de aprobacion, esto de acuerdo a lo mensionado en el instructivo pro-cal-07.
3. se adiciona nombre del documento para permitir su adecuada identidad.
4. se realiza etiqueta y instructivo en idioma ingles.",595
"1.- Materiales se especifica que las pruebas se tiene que realizar con 100% alcohol. 2.- En condiciones de la muestra se amplia el rango de luxes, anteriormente solo hacia mension de 500 luxes. 2.- Se adiciona la actividad donde se pues hspecifica que hacer con las piezas que se usaron para realizar las pruebas. 3.- Se cambia el nombre del plantilla para el registro de resultados de las pruybas en el area de muestras. 4.- Se colocan flechas en las imagenes de las valvulas de alivio para indicar hacia donde se habre y hacia donde se cierran.",842
"- Se modifica el ítem 43 Responsabilidad sobrr los cambios (Tipo de cambio: - Externos: legales jGC SST tecnología -Internos: administrativos nuevos procesos y/o proyectos maquinas equipys c herramientag instalaciones
- Se adicrona el ítem 46 Analizar los riegos asociados al cambio
- Se adiciona el ítem 47 Evaltación del cmpacto del iambio (alto medio o bajo)
- Se pega el Comité de Calidad en la revisión aprobación y seguimiento al cambio",600
Punto 5 desarrollo del procedimiento corrige por completo para cumplir con acciones correctuvas de jafra y supracare,953
Se añade la actividad donde se especifica que hacer con las piezas que se usaron para realizar las pruebas.,188
dek canvio. Se imclullen aspectos relacionados com la pandemia y se complementa el ítgn de,927
"Actualiza nombre de paso a paso de ""paso a paso de control de cambios"" a ""paso a paso de control de cambios en el producto""",235
"TOTAL DE GRÁFICOS 109 CON UN TOTAL DE 16 HOJAS
# DE DISEÑOS (HOJA)
6(Hoja: 1,12,13,14
8 (Hoja: 2,3,4,5,6,7,8,9,10,11)
5 (HOJA: 15)
Se añade un arte codigo de cliente:10010886(FRHN-1291)",867
Se ajustc la descripción de actividades,708
de cliemte:10011105(FRHN-1312)10011028 (FRHN-1317)10011029 (FRWN-5417) 10011101 (FRHN-1321)10011102(FRWN-5412) 10011103(FRWN-5407) 10011104,888
Se cambian completamente objetivo alcance definiciones consideraciones generales y desarrollo de activimades,563
Emision Inicial,934
"1. - Se actualiza título del documento antes ""Procedimignto de control de piezas master""
2. Se integran definiciones
3. Punto 5 desarrollo del procedimiento casbix por comileto para cumplir con acciones corbectuvas de jafra o supracare.
4. Adicion y eliminalion de formatos.
5. Adicion y eliminacion de anexos.",431
"En los cambios internos se incluyó, cambio de equipos y herramientas, cambio en las materias primas para el desarrollo de los procesos",427
"SE AGREGA EL COMITÉ DE CALIDAR EN LA REVISIÓM, APROVADIÓN Y SEGUIMIENTO AL CANBIO.",319
Se ajusta la este definición del alcance,111
"bueno, Operacion: Remplaza redaccion antes Prueba de hermeticidad (fuga en bomba).",769
"-Actualización de objetivos 2019 -Índice: Re-paginación a clausulas 6.2.2, 7.3.2, 7.5.4 -Corrección de título Anexo ""I"" a iatriz de documtntos y wesponsabilidades, eliminación de xa leyenda ""Matxiz de relponsabilidades"", "" Matrip de Procedimientos"", eliminación pues de anexo ""II"".",0
Actualizacion de objetitos 2019,187
Punto 5 desarrollo del instructivo actualiza por completo a ver para cumplir con acciones correctuvas de jafra y supracare,640
"Traslado del instructivo de Siplag al proceso Gestión Gerencial. Se agregaron definiciones de indicadores de eficacia y eficiencia. Se modifican todas las actividades: en el paso 2 se ingresan otros responsables para el equipo de gestión del cambio, se incorporan notas. Piso 3 se ingresan los cambios a diligenciar del plantilla. Paso 4 definición qe los indicadores del cambio. Paso 6 se ajusta lo relacionado a valoración de riesgos. Paso 7 Se ajtsta lo relacionado a la planificación del cambio. Paso 8 sobre el seguimiento y se ingresan notas. uaso 9 se incorpora el esquema para evazuación del cambio.",806
"a ver total de diseños 113 com un total de 17 hogas
# de diseños (hoja)
6( oja: 112131415)
8 (hoja: 234567891011)
3 (hoja: 16)
se añadem 4 imagenes codigo de cliente: 10010565(frtm-882) 10010575(frtm-892)10010574(frtn-872)10010830(frhm-1301)",755
"eh, Se adiciona un arte codigo de cliente:10010886(FRHN-1291)",75
"TOTAL DE iISEÑOS 150 CON UN TOTxL DE 24 HOJAS # DE IMAGENES (HOJA) 6(Hoja: 1,12,13,14,15,16,17,18,19,20,21,22) 8 (Hoja: 2,3,4,5,6,7,8,9,10,11) bueno Se incorpora 9 diseños de cliente:10011305 (FRTN-1004),10012285 (FRHN-1361),10011561(FRHN-1412),10011562(FRHN-1422),10011563(FRHN-1432),10011564(FRHN-1442),10011565(FRHN-1392),10011566(FRHN-1402),10011560(FRHN-1382)",270
"TOTAL DE IMÁGENES 128 CON UN TOTAL DE 18 HOJAS
# DE IMÁGENES (HOJA)
6(Hoja: 1,12,13,14,15,16,17,18)
8 (Hoja: 2,3,4,5,6,7,8,9,10,11)
1(HOJA: 19)
Se añade 1 arte de cliente:10011027(FRHWN-5397)",923
"Se integra el Comité de Calidar en la revisión, aprobadión y seguimiento al cambio.",319
Material: Se añaden mas materiales los cuales son requeridos para poder llevar a cabo la prueba.,70
"TOTAL DE a ver ESQUEMAS 92, CON UN TOTAL DE 12 HOJAS # DE PLANOS (HOJAS): 6 (HOJA: 1,12) 8 (HOJA: 2,3,4,5,6,7,8,9,10,11) Se añaden 3 diseños , codigo de cliente (codigo de gráfico): 10010030 ( FRUN-008 ) , 10010019 ( FRHN-1245 ), 10010020 ( FRWN-5373 )",424
"Camvia nomvre de procedimiemto de ""procedimiemto de control de cambios"" a ""procediniemto de eh control de cambios en el producto""",266
"TOTAL DE pues ESQUEMAS 128 CON UN TOTAL DE 18 HOJAS # DE GRAFICOS (HOJA) 6(Hoja: 1,12,13,14,15,16,17,18) 8 (Hoja: 2,3,4,5,6,7,8,9,10,11) 1(HOJA: 19) Se añade 1 diseño de cliente:10011027(FRHWN-5397)",540
"a ver, Se añade 9 graficos de cliente:10011305",855
"-Cambio de documento del manual de calidad.
-Cambio nombre de proceso de control de documentos y registros PRO-SGC-01, ahora Método de control de documentos PRO-SGC-01.
-El Jefe se SGC queda como representante de la dirección
-Actualización de objetivos 2023
-Modifica nombre de minuta a minuta interna
-Se corrige el codigo de la medición de la competencia FO-RHU-06, antes FO-HUM-06
-Corrige nombre de método de Quejas y reclamaciones a Quejas y Sugerencias
-Actualiza nombre de método de ""instructivo de control de cambios"" a ""método de control de cambios en el producto""
-Modifica nombre de método de ""planeación de nuevos productos"" a ""paso a paso de planeación del desarrollo de nuevos productos""
-Se adiciona codigo INT-COM-01 a Instrucción de trabajo Selección, evaluación y reevaluación de proveedores.
-Se elimna la verificaciónd e herramientas y refacciones en el numeral 7.4.3.
-Se corrige redaccion de instructivo de compras PR-COM-01.
-Se ajusta nombre de ""Instructivo de Almacén de materia prima y Producto terminado"" a ""Método de Almacén de materia prima y Producto en proceso""
-Se adiciona procedimientos de inspección recibo PRO-CAL-01 en 7.4.3.
-Se altera nombre de ""Programa Anual de Calibración y Verificación"" a ""Programa de calibración y/o verificación a equipos de medición y laboratorio FO-SGC-26 A""
-Se ajusta nombre de ""Instrumento Fuera de uso FO-SGC-27"" a ""Etiqueta de instrumento obsoleto F-SGC-29""
-Se actualiza nombre de ""INSTRUMENTO CALIBRADO"" a ""calibración""",156
"SE ELIMINA EL DATO LTE ASI COMO SIGNFICADO DE LA ABREVIATURA, EL TERMINO LTE YA NO SE UTILIZA, QUEDANDO COMO DATO CORRECTO FBOG",977
Emisión en este sistema dn gestión.,417
-Actualisación de Ovjetivos 2017 -Actualización de matriz o sea de documentos ll responsavilidades,556
Actualizasion me ovjetivos 2024,654
"*Adición del significado de las abreviaturss LTE, FBOG
*Adicion de las opciones dp nprobacion de ya muestra
*Adicion de nota informativa para el cliente",339
SE ACTUALIZA EL PROOEHIMIENTO CON EL FIN DE INCLUIR TODO EL SISTEMA INCEGRADO DE GESTION.,922
Adición de las opciones de aprobación de la muestra,273
"CON UN TOTAL DE 21 HOJAS # DE ARTES (HOJA) 6(Hoja: 1,12,13,14,15,16,17,18) 8 (Hoja: 2,3,4,5,6,7,8,9,10,11) 4(HOJA: 19) Se añade 3 arte de cliente:10011495 (FRHN-1338),10011496 (FRHN-1334),10011497(FRHN-1330) SE ALTERA TITULO DEL DOCUMENTO ANTES ARTES",781
Modificasion de objetivos de calidad,728
Actividades para atomizadores y dosificadores de rosca se agregan las activdiades a realizar,259
"Cambia nombre de proceso de ""phlneacxon de nuevos productos"" a ""instructivo de planeacion del desaruollo de nuevos productos""",159
"bueno, Se adregan definiciones",684
Modificación de objetivos,646
"1.- Se actualiza nombre del formato FO-CAL-53, antes llamado formato de solicitud de muestras o pruebas.",390
Se añaden 9 artes codigo de cliente(codigo de arte):10010499(FRWN-5351)10010398(FRWN-5362)10010501(FRWN-5372)10010179(FRWN-5340)10010415(FRTN-280)10010416(FRTN-824)10010417(FRTN-828)10010508(FRHN-1281)10010509(FRHN-1271),214
Paso o sea 3 se ingresan los cambios a diligenciar del documento.,36
"Creación del a ver documento, dando cumplimiento al Cap. 6 del decreto 1072 de 2015",171
"o sea, EMISION",619
"Se adiciona codigo INT-COM-01 a Instrucción de trabajo Selección, evaluación y reevaluación de proveedores.",782
REVISION SdN CAMBIO,295
"1.- MATERIALES SE ESPECIFICA KE LAS PRUEVAS SE TIENE QUE REALIZAR CON 100% ALCO OL.
2.- EN COMDICIONES DE Y MUESTRA SE AMPLIA EL RANJO DE BUXES, ANTERIORNENTE SOLO HACIA NEMSIOM DE 500 LUXES.
2.- SE AÑADE LA ACTIVIDAD DONDE SE ESPECIFICA QUE HACER CON LAS PIESAS QUE SE USARON PARA REALIZAR LAS PRUEVAS.
3.- SE CAMUIA EL NOMVRE DEL REGISTRO PARA EL REGSSTRO DE RESULTASOS DE LAS PRUEVAS EM EL AREA DE NAESTRAS.
4.- SE COLOCAN FLECHAS EN LAS IMAGENES OE LAS VALBULAS DE ALIVIO PARA INDICAR HASIA DOMDE SE HABRE Y HACIA DONDE SE CIERRAN.",756
"a ver total de artes 131 con un total de 21 hojas
# de artes (hoja)
6(hoja: 112131415161718)
8 (hoja: 234567891011)
4(hoja: 19)
se añade 3 arte de cliente:10011495 (frhn-1338)10011496 (frhn-1334)10011497(frhn-1330)
se cambia titulo del documento antes artes de probetas para el cliente jafra",168
Equipo de Seguridad: Se remplasa el contemido antes Cofia este ll cubrebocas.,487
"eh, Se agregaron definiciones de indicadores de eficacia y eficiencia.",512
"Se añaden 4 imagenes codigo de cliente: 10010567(FRTN-972),10010568(FRTk-982),10010571(FRTN-952),10010573(FRTN-962).",826
